,R^2
0,0.00010839449062438611
1,9.63486742727726e-05
2,-0.0003339647539329915
3,-6.993325568138697e-05
4,5.3214687468217114e-05
5,-0.00019636709049997148
6,6.766200979613224e-05
7,-2.0882186994142238e-05
8,-9.108241408750661e-05
9,-0.00018701933702369722
10,-1.197857814649872e-05
11,0.00013760126354489532
12,-8.38678406505089e-05
13,-0.00011403219001882015
14,-0.00012643770680342836
15,-8.060414502952806e-05
16,-3.6885410337084146e-05
17,-5.2216932523996284e-05
18,3.395596234567755e-05
19,-0.0002698307188636617
20,2.018222228039601e-05
21,4.7370278309366576e-05
22,-0.00010046616892489535
23,7.244893146118869e-05
24,9.259159455865529e-05
25,0.00014260778931651785
26,-7.106963692637969e-05
27,0.0001579276824327236
28,0.00015140471673924516
29,0.00011501513830813881
