,R^2
0,-0.0038300509534443528
1,-0.003810632833587402
2,-0.0010731301760328327
3,-0.0035271589162878536
4,-0.00346877639351606
5,-0.0005740497369185471
6,-0.0030454677799135466
7,-0.003427618497757079
8,-0.002853154699902105
9,-0.002267777339026056
10,-0.001908704645145809
11,-0.004466120271372498
12,-0.004941876689632196
13,0.0003309479781890001
14,-0.002977062549731735
15,-0.001507637332432421
16,-0.0027555005138458766
17,0.00028444880470113176
18,-0.004615549210397973
19,9.842559577932786e-05
20,-0.0027540600802351545
21,-0.008254123865862995
22,-0.0027135585916457927
23,-0.002064873999371497
24,-0.0034811751577602523
25,-0.0063087880019407905
26,-0.0034855261543366156
27,-0.005097254997405765
28,-0.00598842143580558
29,-0.0022611851692874163
