,R^2
0,-0.0008103570798343451
1,-0.0012638143268919322
2,-0.0006363207243083036
3,2.8802794105331486e-07
4,-0.0008342459726857765
5,-0.00028811844284792887
6,-0.000717635312952547
7,-0.0008462136578113455
8,-0.0009184116775574624
9,-0.000546909553221897
10,-0.0007404645639946805
11,-0.000646307138336133
12,-0.0012240581807620998
13,-0.00037202808657998965
14,-0.0006506221178028682
15,-0.0005769046270234224
16,-0.0007791710768173532
17,-0.00044952188221003553
18,-0.001060870516064294
19,-0.0003929634988606434
20,-5.9908497157312723e-05
21,-0.0007752833988262653
22,-0.0004239764100528731
23,-0.0003241066865848907
24,-0.0007832997073219383
25,-0.0009552013374981572
26,-0.0006962832940395902
27,-0.0007511798405590575
28,-0.0011971395019771958
29,-0.0011065998611823336
