,model_type,n,C,epsilon,kernel
4a55be92-dd73-4428-a3f5-8f9f2e2d4354,SVR,500,0.10000000000000002,0.0010000000000000002,
16da11c2-9392-4a79-a904-5b909176a204,SVR,500,0.10000000000000002,0.0010000000000000002,poly
4adfed9b-aa65-428c-8c9b-d29364a16eb1,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
9bf34f1e-8f3e-4ec9-92bf-81fca98c1af5,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
b4765179-206d-4f70-bd1e-6a2481337c1b,SVR,500,3.1622776601683795,0.0316227766016838,
e93edb87-f89f-4e00-9fc8-62ca440be6b3,SVR,500,3.1622776601683795,0.0316227766016838,poly
0dde1fe6-c2ac-4512-819f-0db7e7e3f268,SVR,500,3.1622776601683795,0.0316227766016838,rbf
796b9f47-cda8-4a5a-946e-68152143d877,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
55dbddf8-963f-4abd-b9e8-f6d6e5f8698d,SVR,500,17.78279410038923,0.005623413251903493,
6fdd9109-0204-4db4-8627-a2ce876eed25,SVR,500,17.78279410038923,0.005623413251903493,poly
bfa489e0-fa28-4480-a98f-edc27899c403,SVR,500,17.78279410038923,0.005623413251903493,rbf
6aee9b76-c37d-4a14-9582-9002197b266b,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
0a542373-0b6b-47f6-b6f5-c217b22ce960,SVR,500,0.5623413251903492,0.1778279410038923,
7d198eb9-3b38-4fff-9040-9afb5dc3e07c,SVR,500,0.5623413251903492,0.1778279410038923,poly
10098e82-ae79-4712-8d3a-604ead4b2c26,SVR,500,0.5623413251903492,0.1778279410038923,rbf
ed520f9c-b162-4c01-bfc7-d4a62a834b5b,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
50ae7eb5-284d-4ed4-9eb9-49fda115eca1,SVR,500,1.3335214321633242,0.013335214321633242,
5eed2a47-0476-411b-bbad-ef4bf093e9f0,SVR,500,1.3335214321633242,0.013335214321633242,poly
dbda43bf-fb08-4157-9fec-fed100a00980,SVR,500,1.3335214321633242,0.013335214321633242,rbf
2751d49a-12a1-4822-9381-a2416447c2a7,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
fc613a4d-598a-410e-83b1-6068e0f3c27f,SVR,500,42.169650342858226,0.4216965034285822,
573f9343-9f60-4e00-948c-b1787284cecb,SVR,500,42.169650342858226,0.4216965034285822,poly
b1bf4a7d-436d-44ec-a324-6d8951bcc18f,SVR,500,42.169650342858226,0.4216965034285822,rbf
e65e7388-fe8b-4004-8e39-b778db0117a4,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
3f5e1d86-c19f-4c1e-ae05-ee0b9a18dff1,SVR,500,7.498942093324559,0.002371373705661656,
f6f27fab-5562-4707-a465-b8002641e995,SVR,500,7.498942093324559,0.002371373705661656,poly
50688465-6de1-444e-a147-68db5f98668e,SVR,500,7.498942093324559,0.002371373705661656,rbf
12197924-5a39-48d0-bdc2-f9ec97d49427,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
794721c5-b978-4bcf-a73d-90b263d73e54,SVR,500,0.23713737056616557,0.07498942093324559,
2365160c-73d9-4220-b3d2-7537abf6a5ba,SVR,500,0.23713737056616557,0.07498942093324559,poly
1d76c516-17b4-4a65-8dce-3665189402c1,SVR,500,0.23713737056616557,0.07498942093324559,rbf
bf65816c-31c4-4245-bf1a-38fdc203c38b,SVR,500,0.23713737056616557,0.07498942093324559,sigmoid
5c352e36-7a0f-4dbd-aafa-3d18cfc598c0,SVR,500,0.3651741272548378,0.008659643233600656,
aa5f38cd-27d4-4b0c-a090-93a99b6bf464,SVR,500,0.3651741272548378,0.008659643233600656,poly
6cc874e6-9f4d-4ca6-8b59-ae85d6164915,SVR,500,0.3651741272548378,0.008659643233600656,rbf
ea25b41c-f728-4ff7-a4b0-9dd0a6737f5b,SVR,500,0.3651741272548378,0.008659643233600656,sigmoid
f13d5b46-9249-4414-b8c7-e53653fab75e,SVR,500,11.547819846894583,0.27384196342643613,
a16832f7-743b-4c76-bb2f-5fdee17a6205,SVR,500,11.547819846894583,0.27384196342643613,poly
1a41a1a2-787e-49ae-8a50-680b78596a97,SVR,500,11.547819846894583,0.27384196342643613,rbf
353b5cae-a2a4-45a5-ac67-fe486183b0a6,SVR,500,11.547819846894583,0.27384196342643613,sigmoid
ed7b5573-8275-48cd-a4fc-2f6a6a4e1fbf,SVR,500,64.93816315762116,0.0015399265260594922,
ab6f5826-9607-47c1-8f4a-536bc5731bf7,SVR,500,64.93816315762116,0.0015399265260594922,poly
3b61f7d5-0e69-4779-b06c-fcda35ea2ee1,SVR,500,64.93816315762116,0.0015399265260594922,rbf
9b0b5d66-d423-42c9-a80d-31afb60e5f4b,SVR,500,64.93816315762116,0.0015399265260594922,sigmoid
8eb8abba-742b-4398-bf5d-8b8455df15d8,SVR,500,2.0535250264571463,0.04869675251658631,
3b000245-386b-4ab5-9e81-eb708cad29ef,SVR,500,2.0535250264571463,0.04869675251658631,poly
6e7b39c1-340a-44ec-97b8-cc53edb4b58f,SVR,500,2.0535250264571463,0.04869675251658631,rbf
9ec79169-6200-4f54-a183-69c522d53b41,SVR,500,2.0535250264571463,0.04869675251658631,sigmoid
dc72c5d1-0f73-4c50-835c-c0a932298994,SVR,500,0.8659643233600655,0.003651741272548378,
cf25993b-c2b8-4442-be18-b517777b50b8,SVR,500,0.8659643233600655,0.003651741272548378,poly
62879840-f0c8-459e-8057-01639dde17ee,SVR,500,0.8659643233600655,0.003651741272548378,rbf
