,R^2
0,0.002630662395871286
1,0.0024342749825294607
2,0.0022758070353117166
3,0.0002408170960551681
4,0.003757182016447147
5,0.002589794505776677
6,0.004919708917329624
7,0.004622874431044699
8,0.0013049349419718137
9,0.0018369935860738096
10,0.0031925758394133474
11,0.003143547787137879
12,0.0031963979906555195
13,0.0024822923662874974
14,0.0004154689225104313
15,0.0017006480717526307
16,0.002111958367032596
17,0.0005681587946589906
18,0.0008355009505600641
19,0.0019388991681217327
20,0.0024323714725763557
21,0.004977660490860458
22,0.005623275395126415
23,0.005464700537816336
24,0.003655439980205011
25,0.001842298175092738
26,0.0026533418035501466
27,0.0028760154587258446
28,0.0020019023013164716
29,0.003065903147538629
