,model_type,n,C,epsilon,kernel
52ec3701-c5c2-47c9-b3a7-e0bf9f783e2b,SVR,499,0.10000000000000002,0.0010000000000000002,
eb46ab50-fc13-4285-bd88-aaa5d297ccd1,SVR,499,0.10000000000000002,0.0010000000000000002,poly
b8ab6c45-231a-4aa7-9a02-b04e1e0aa532,SVR,499,0.10000000000000002,0.0010000000000000002,rbf
f623374c-6810-4ea1-a6b4-814dfa3ab028,SVR,499,0.10000000000000002,0.0010000000000000002,sigmoid
50f41b01-c4b8-4ba7-9a41-d02dcbfb727b,SVR,499,3.1622776601683795,0.0316227766016838,
16811d8c-4c47-433b-bcfa-24193eadb6ce,SVR,499,3.1622776601683795,0.0316227766016838,poly
3f3a03d2-3712-496e-92f8-e3cd1c30488c,SVR,499,3.1622776601683795,0.0316227766016838,rbf
77b0129f-f052-4c44-8279-41c68909f1a5,SVR,499,3.1622776601683795,0.0316227766016838,sigmoid
d85a6dde-ae58-43db-94e5-4d75d674929a,SVR,499,17.78279410038923,0.005623413251903493,
bbda08b0-d388-4875-ab4b-53f79aa4ba71,SVR,499,17.78279410038923,0.005623413251903493,poly
55f23460-1107-4e39-88be-c211afd4344c,SVR,499,17.78279410038923,0.005623413251903493,rbf
a64ddaa2-0124-4fc8-8b6e-d9ad406bff20,SVR,499,17.78279410038923,0.005623413251903493,sigmoid
3dacf615-7259-41ff-b4f8-847307fa1deb,SVR,499,0.5623413251903492,0.1778279410038923,
4943e0f7-b091-4d85-b0e7-7896ccfdd07f,SVR,499,0.5623413251903492,0.1778279410038923,poly
ad593748-0b1d-4ed9-8fca-464c77ab76b7,SVR,499,0.5623413251903492,0.1778279410038923,rbf
a7e5568a-5475-40ef-a960-0f0d6833fc74,SVR,499,0.5623413251903492,0.1778279410038923,sigmoid
420fbeaf-56c8-4ad2-b73b-10c58bb4eeee,SVR,499,1.3335214321633242,0.013335214321633242,
437e5097-28f6-4879-9ec3-d0a12f87b70f,SVR,499,1.3335214321633242,0.013335214321633242,poly
b11721d7-e33b-433a-9153-a5b9b4412874,SVR,499,1.3335214321633242,0.013335214321633242,rbf
f7736dc6-4d8e-47ae-8233-afb3877903f8,SVR,499,1.3335214321633242,0.013335214321633242,sigmoid
51d03e08-4bf1-483a-90d4-3534079f3d0c,SVR,499,42.169650342858226,0.4216965034285822,
d21f7955-5be8-4cf8-9d97-6079fd025709,SVR,499,42.169650342858226,0.4216965034285822,poly
1c6d0c14-98de-4097-8a10-db934462aa34,SVR,499,42.169650342858226,0.4216965034285822,rbf
301d184b-19a8-457c-b781-209bdc2ee6d5,SVR,499,42.169650342858226,0.4216965034285822,sigmoid
6ad239d6-e311-49a2-b31e-f4f7872417c7,SVR,499,7.498942093324559,0.002371373705661656,
402b3f87-a7e1-4145-bc61-c885b7d67ac0,SVR,499,7.498942093324559,0.002371373705661656,poly
730ce4f6-eefc-4fe9-aed7-2678923cc5b5,SVR,499,7.498942093324559,0.002371373705661656,rbf
d8452036-a068-4781-897d-69b7dc2093ee,SVR,499,7.498942093324559,0.002371373705661656,sigmoid
b512664d-56f7-4d0d-8eb1-3638a753900d,SVR,499,0.23713737056616557,0.07498942093324559,
ba5a2f75-fb26-4a15-810e-6a4ae0aacde0,SVR,499,0.23713737056616557,0.07498942093324559,poly
