,R^2
0,-0.00025865107826961165
1,0.006527494571114456
2,0.0047610193733996775
3,0.010879930620910527
4,0.004640018332798368
5,-0.006774135666892445
6,0.0041821132752436485
7,0.007789217638321966
8,-0.004469130413743971
9,-0.000263457302315806
10,0.007334145463523178
11,0.006672320722080238
12,0.004872361853032969
13,0.008934837698091003
14,0.004461289831282578
15,0.004234114409687906
16,0.005562992193830607
17,0.006507549696079917
18,-0.0004809158407846903
19,0.008468259933386402
20,0.010259928206706181
21,0.008742845797298227
22,0.0026634333756236916
23,0.005091328058517974
24,0.0043477936436829845
25,0.01783874373083949
26,0.0015601789717564207
27,0.014271050170901911
28,-0.0034958712231155653
29,0.009307503918321358
