,R^2
0,-4.352297427079321e-05
1,-2.371820544633252e-05
2,-3.735042014663126e-05
3,-6.791527575433776e-06
4,-7.554069093751448e-05
5,3.342514950976927e-05
6,-9.899558348569482e-05
7,4.0587048180440455e-05
8,-4.5257014466226764e-05
9,7.819933317398942e-05
10,-0.00011716081187407301
11,1.577292586785184e-05
12,-1.971886389817712e-05
13,1.3661757825023102e-05
14,-5.164849601424493e-05
15,-2.0217342328265886e-05
16,-7.006713171886503e-06
17,4.41402258675172e-05
18,-3.791241336448259e-05
19,1.5106749196469593e-05
20,-4.375469842221591e-05
21,1.1035759076349905e-05
22,-4.4703572413262727e-05
23,1.542859909386962e-05
24,-7.424681194556637e-05
25,-0.0001076710945040471
26,5.522814391989428e-05
27,-3.918951525960779e-06
28,-2.120433112662301e-05
29,-8.474399798963361e-05
