,R^2
0,1.5025092281462094e-11
1,-1.3930634423786614e-11
2,-1.481259559454884e-11
3,7.040168448213535e-11
4,-7.715605931934988e-12
5,-3.227551559348285e-11
6,8.05298050465808e-11
7,2.3880675215082192e-11
8,1.6810774994269195e-11
9,1.1540990385583427e-11
10,-2.6258994978434202e-12
11,2.524203068787756e-11
12,1.878941446875615e-11
13,-9.18309872588452e-12
14,-2.03794758846243e-11
15,9.617195928512956e-12
16,1.9640511439433794e-11
17,1.2525536163821016e-11
18,1.570721330779179e-11
19,-2.616351579831644e-11
20,1.2331913268326389e-11
21,4.9812598490461824e-11
22,-6.144640352090391e-12
23,-1.899369550528718e-12
24,-7.304601368218755e-12
25,4.869438186005937e-13
26,1.3946621635341216e-11
27,5.7632121297501726e-11
28,1.9514390103836377e-11
29,2.414046740284448e-11
