,R^2
0,0.02037990929606781
1,0.014178632019941628
2,0.02028749445650624
3,0.006438035444920276
4,0.024308492352306477
5,0.013188299932242242
6,0.01173804310523574
7,0.01646281838142094
8,0.011783206654798484
9,0.015978113854028475
10,0.016827966776988723
11,0.005133092319005161
12,0.004647490509399499
13,0.01656893348560251
14,0.007863668586592043
15,0.012421951278203891
16,0.01920621477951512
17,0.017736792468648677
18,0.008095893901006623
19,0.022202679541723058
20,0.018189886984405712
21,0.005770647326208911
22,0.021970162607972465
23,0.004177218583990561
24,0.011642238719692721
25,0.008026966223621312
26,0.012408468506030279
27,0.006630590393021718
28,0.01880149693561728
29,0.007938625155518464
