,R^2
0,0.04115200393328189
1,0.08731064828983792
2,0.04463979522031425
3,0.0869558554836184
4,0.0855717856732432
5,0.06939303553033438
6,0.09748659844886409
7,0.07641086582310097
8,0.045023612038812666
9,0.05350324226354908
10,0.06295057836415052
11,0.040756957649141445
12,0.07988017512962542
13,0.0365128258349644
14,0.10128178650336939
15,0.03967955138955748
16,0.07004792676292759
17,0.08392576777342109
18,0.046170353603430914
19,0.09557810749803164
20,0.06323044343354711
21,0.05774431230894139
22,0.09495794187020246
23,0.03559409096966515
24,0.052317068262400346
25,0.07363975943497836
26,0.053449966421590056
27,0.09688879195398448
28,0.06700041227481834
29,0.07553915227175956
