,R^2,num_observations
0,0.40135673560595775,350
1,0.4246211773627986,312
2,0.4337885567879868,276
3,0.41469778315079353,240
4,0.4395770866198956,203
5,0.534164504561041,166
6,0.5573527852747853,130
7,0.6219456310972536,93
8,0.7622640297702671,57
9,0.9097956441481841,21
