,R^2
0,0.06686892623228269
1,0.07983591325408856
2,0.05025089225436041
3,0.06962306422626119
4,0.06179379879188396
5,0.05705028565975412
6,0.040413272635406394
7,0.06686448229897635
8,0.05555625222183669
9,0.05275041111597911
10,0.055296658481721606
11,0.054798353545525647
12,0.041350687405592224
13,0.06194776331852203
14,0.052326363691206135
15,0.06922348213364149
16,0.07082577397971068
17,0.0705741834507847
18,0.07341199860542269
19,0.05990998159600491
20,0.0635438997311859
21,0.07387955248621814
22,0.05055949895671619
23,0.05677144719726068
24,0.0676339136523576
25,0.04946738375920623
26,0.05752305604444419
27,0.04762526416396862
28,0.07069433424961868
29,0.0664572233225531
