,R^2
0,0.025307492260930764
1,0.019260555725439388
2,0.019614643809992227
3,0.021871531841440417
4,0.01149909960847062
5,0.01442192760295502
6,0.01721868069784216
7,0.02644427555122708
8,0.018506698144730493
9,0.01751743059161115
10,0.0180632654038988
11,0.016989256095097494
12,0.016700548621493394
13,0.01737980461828892
14,0.030240070611776027
15,0.013840922688502566
16,0.02284163206600931
17,0.017391638830231537
18,0.022375486385122323
19,0.010084182476091441
20,0.015278991659550156
21,0.028877980147174576
22,0.018281697780090367
23,0.010733387143805007
24,0.03220302441994871
25,0.011151837589632896
26,0.022826629226230133
27,0.016485890756721355
28,0.01292616828990134
29,0.014214589877463601
