,R^2
0,0.0007124097466615353
1,0.0013798024324790381
2,0.0006596470865743997
3,0.0009082551875615463
4,9.389133231119118e-05
5,0.001583874184562517
6,0.00042366022318285346
7,0.0005402353009638095
8,4.766076748674575e-05
9,0.0009185970209240057
10,0.0010037757453116303
11,0.0010181869894339002
12,0.0009043150308262193
13,0.0005446086673369654
14,0.0006550775704651235
15,0.000775897371453449
16,0.0009196169926167785
17,0.0014515969876557344
18,0.000690206036984109
19,0.0006308100522850468
20,0.00017456893799394635
21,0.0008248448566535727
22,0.0015395130040174454
23,0.0011647358172472977
24,0.0005566315986215153
25,-0.00011918667085708545
26,0.0011178532360703874
27,0.00043214576301009444
28,0.0018705969027056346
29,0.00078790602224732
