,R^2
0,3.2303190122817682e-09
1,2.631706297329117e-09
2,2.2539379251895753e-09
3,2.0986601345640565e-09
4,2.623876116381041e-09
5,3.896966638272659e-09
6,2.6588918844439036e-09
7,1.7837221699679162e-09
8,1.3605487847456743e-09
9,1.3705649948292375e-09
10,1.5799827002282996e-09
11,2.0576457204768417e-09
12,2.71735423051922e-09
13,6.371042582387076e-10
14,4.175255363669805e-09
15,1.178173447691222e-09
16,2.414644706405511e-09
17,2.1647393877444188e-09
18,2.946791255453718e-09
19,2.856799796724374e-09
20,3.009832494349496e-09
21,2.8654894013158128e-09
22,2.314546110326887e-09
23,1.5196064406808318e-09
24,2.5165338701782503e-09
25,2.764170226043916e-09
26,4.068039460847217e-09
27,2.9315954108710685e-09
28,1.8513125477070957e-09
29,3.820742389137877e-09
