,R^2
0,0.003213583475687898
1,0.009465812469396151
2,0.008590227183627341
3,0.0045123593852905985
4,0.008882210668655022
5,0.013595620625989957
6,0.013904112773515331
7,0.004316095391122099
8,0.007734949866713414
9,0.006372796339876752
10,0.005176423019171317
11,0.0065577385701303115
12,0.007049685622535717
13,0.005528011317742165
14,0.01169318822464327
15,0.004805511284861064
16,0.005512954099023304
17,0.0068186178157008115
18,0.010977834104102024
19,0.00726809431099662
20,0.008160922813925442
21,0.014215222129366878
22,0.010511744897758302
23,0.009323134988535431
24,0.004239468576390459
25,0.008474383852078882
26,0.010056945507712856
27,0.008655917416281689
28,0.005150098345477749
29,0.010092829916960477
