,R^2
0,1.3094999459895007e-05
1,0.0001392931431701827
2,0.00013636892966983893
3,-1.1535561015740825e-05
4,0.00018298857340337538
5,0.0001024735060304316
6,1.5277571519534128e-05
7,2.0508150161857586e-05
8,8.544347855643508e-05
9,4.881408551205002e-05
10,0.00011646712403545756
11,0.00012021329725175889
12,0.00017821825075026165
13,5.501300872512438e-05
14,4.406890160357779e-05
15,0.00013234871910761115
16,9.416212960500214e-05
17,0.0001521712342559267
18,0.000165660289196623
19,8.330807351286662e-05
20,5.363591014106994e-05
21,0.00010994142411746566
22,6.457981948970737e-05
23,0.00010758903524243912
24,4.761096979688517e-05
25,0.0001215297144342431
26,5.486207031457635e-05
27,6.923860436225393e-05
28,2.1561476119424938e-05
29,0.00018205304904872488
