,model_type,n,C,epsilon,kernel
1585ef9d-d4a7-44fe-9ca1-ee4c43533429,SVR,500,0.10000000000000002,0.0010000000000000002,
4187e9f8-9a86-4bdf-a94e-2b227878b6a2,SVR,500,0.10000000000000002,0.0010000000000000002,poly
7b124fb7-cb25-41d2-a138-70a8613f68ce,SVR,500,0.10000000000000002,0.0010000000000000002,rbf
3548e15f-16c1-49b6-b24c-1ba9cf02086c,SVR,500,0.10000000000000002,0.0010000000000000002,sigmoid
07b87dbb-57f5-4f15-92fe-a1b130349bc2,SVR,500,3.1622776601683795,0.0316227766016838,
65b9d129-9d04-42ec-afec-135e7092f76d,SVR,500,3.1622776601683795,0.0316227766016838,poly
3232180c-04f4-4c71-a5e7-5b2a3fbd15fa,SVR,500,3.1622776601683795,0.0316227766016838,rbf
3d085613-f6f0-4fdd-8b04-44e9f40ac4ce,SVR,500,3.1622776601683795,0.0316227766016838,sigmoid
debe4ccd-3c20-406f-8239-55ac51d9a5bc,SVR,500,17.78279410038923,0.005623413251903493,
75fd2eff-c207-432d-b492-e68c4bca1cf6,SVR,500,17.78279410038923,0.005623413251903493,poly
e0b1e667-aebf-423b-a3d0-ad55f82cf77e,SVR,500,17.78279410038923,0.005623413251903493,rbf
0321b80d-6854-4cbe-9366-7318079d778d,SVR,500,17.78279410038923,0.005623413251903493,sigmoid
a910cf41-abbf-427b-b403-a4b82106d453,SVR,500,0.5623413251903492,0.1778279410038923,
6d6c5bec-cbe5-4e2d-882c-95a79b6d18a7,SVR,500,0.5623413251903492,0.1778279410038923,poly
797a3fb9-7d1c-4795-ab21-ae162a05baf4,SVR,500,0.5623413251903492,0.1778279410038923,rbf
1b6ac3ee-b825-443b-98ea-31814c0f39b5,SVR,500,0.5623413251903492,0.1778279410038923,sigmoid
0cfe0fe1-be3f-461c-85cc-996bc3e7af37,SVR,500,1.3335214321633242,0.013335214321633242,
7e40bc68-874a-4803-ad42-214e12ca078f,SVR,500,1.3335214321633242,0.013335214321633242,poly
298238bb-9bea-4b2b-aa83-262e3689d53d,SVR,500,1.3335214321633242,0.013335214321633242,rbf
5a6cdd52-5a98-4b0a-b99b-4d84b2a74e37,SVR,500,1.3335214321633242,0.013335214321633242,sigmoid
7d63658f-c80f-4351-b1c0-b1b00b9338de,SVR,500,42.169650342858226,0.4216965034285822,
13c2cc44-75de-407c-8a71-cd984183e4ed,SVR,500,42.169650342858226,0.4216965034285822,poly
9ead4985-d5e6-437f-94e0-479a481d05c7,SVR,500,42.169650342858226,0.4216965034285822,rbf
55ac0554-94e3-4270-a5dc-51ca16ce06bc,SVR,500,42.169650342858226,0.4216965034285822,sigmoid
638541a1-d937-49e1-9000-44c9539d5872,SVR,500,7.498942093324559,0.002371373705661656,
5f3bc59d-ddc6-42b9-8193-11855edb3979,SVR,500,7.498942093324559,0.002371373705661656,poly
b043be43-36b3-420a-97af-098c5309478f,SVR,500,7.498942093324559,0.002371373705661656,rbf
bf67ec82-8cc4-45b3-8eb8-c5a2804b8b04,SVR,500,7.498942093324559,0.002371373705661656,sigmoid
4313550b-aaa2-438a-9358-6ade49b317b2,SVR,500,0.23713737056616557,0.07498942093324559,
b14ca84b-1127-4e92-b50b-4cc7f1fc973b,SVR,500,0.23713737056616557,0.07498942093324559,poly
