,R^2
0,0.007039705336860491
1,0.00562005662034859
2,0.005152730671097561
3,0.004751530049403763
4,0.0067291725399172275
5,0.003363435535083781
6,0.007822996826832296
7,0.007475647665814433
8,0.00732784446660506
9,0.007095336542090602
10,0.005405468468264396
11,0.010140593693868216
12,0.003708753129043174
13,0.008936989966350617
14,0.0014652523285990648
15,0.006332265954892002
16,0.004732622999479852
17,0.008348946710181049
18,0.00624403890002001
19,0.008191649558897285
20,0.008775990538692602
21,0.005321639581279514
22,0.008729054258718727
23,0.007492792059727971
24,0.004362205781557327
25,0.005752421781902384
26,0.008057859022097769
27,0.00844926193210993
28,0.0031637167522321485
29,0.004538649034846243
