,R^2
0,0.5891655261447429
1,0.6588757257303978
2,0.6012491711077818
3,0.6323384967916331
4,0.623872285160518
5,0.7712388786069678
6,0.6020731536467582
7,0.6026280451509748
8,0.6330731162296098
9,0.6222461016154072
10,0.5845824384530086
11,0.6222338967280779
12,0.5851933789772067
13,0.6184145363544832
14,0.665277657787143
15,0.6279582009335193
16,0.6879721359780419
17,0.6170575917831252
18,0.6009931560261813
19,0.6703721238972037
20,0.6421627574186995
21,0.6529918773393556
22,0.6563218581614348
23,0.6592545269390787
24,0.6640980599352916
25,0.6348458821367965
26,0.6463693895588906
27,0.5966859336755318
28,0.5595438847852016
29,0.699228574048325
