Unnamed: 0,SVR,set,MLR,RF,MLP
0,1295.924393133915,train,1267.7021410248046,1289.8198224992266,1281.3263498823073
1,1291.1365021948473,test,1301.1290939467294,1285.7545230425494,1327.4581659203625
2,1287.7024753001692,test,1282.1736658480286,1280.6145464765207,1289.873392091118
3,1296.271337067329,train,1279.6956272862838,1285.7630326855024,1245.3378451309711
4,1302.5830250923918,test,1315.008014747948,1293.420102519179,1281.3263498823073
5,1300.6693902712398,train,1316.563712462961,1290.0449122942127,1327.4581659203625
6,1294.4431006617385,train,1308.345248903345,1288.8328807065755,1281.3263498823073
7,1261.2070468190332,test,1252.2051269397286,1281.8272844963526,1236.7908029221605
8,1318.7059171861722,test,1333.7890710047045,1291.8580213313421,1327.4581659203625
9,1273.142197502293,test,1289.3156572264184,1277.25614766498,1289.873392091118
10,1268.36563445018,test,1270.9680307089454,1278.685582054238,1289.873392091118
11,1259.6612088843765,train,1204.7849733772384,1278.3405033504487,1245.3378451309711
12,1281.954537077942,train,1288.7178330465301,1291.0383614110485,1281.3263498823073
13,1280.3941950516833,test,1231.0609205584342,1278.057659611126,1327.4581659203625
14,1283.4337807489396,test,1293.4315868013514,1289.9419563705987,1281.3263498823073
15,1296.1616269175545,test,1297.4936550725645,1287.5076935316467,1289.873392091118
16,1298.2483176489018,test,1308.1912766690225,1286.2885924237735,1327.4581659203625
17,1278.6407542556294,train,1262.064888183884,1278.3405033504487,1327.4581659203625
18,1271.5788928352065,train,1302.3629015550398,1285.9459581039775,1236.7908029221605
19,1277.2361820975395,train,1273.7497624553305,1279.150462932507,1289.873392091118
20,1310.1825162628647,train,1309.8477194712975,1289.5997272747536,1281.3263498823073
21,1264.8175482620813,train,1262.9936691270593,1277.8840701080921,1327.4581659203625
22,1293.9711514296175,train,1306.4127001409488,1286.2885924237735,1327.4581659203625
23,1314.28399230894,train,1326.3310470027382,1286.2194039208184,1327.4581659203625
24,1256.1007600860778,test,1248.8419019595765,1278.3405033504487,1289.873392091118
25,1273.362247734184,train,1244.8472294892301,1281.8272844963526,1245.3378451309711
26,1287.0625778695876,train,1303.9558560546727,1290.5485271822436,1281.3263498823073
27,1291.038567189677,test,1287.7633528984145,1289.336495594606,1236.7908029221605
28,1291.1114343135628,train,1274.7990671844118,1280.1496655982514,1327.4581659203625
29,1268.6487838669866,train,1228.2964923422192,1277.849948098571,1236.7908029221605
30,1307.05916519812,train,1287.0367385278425,1288.681772890842,1327.4581659203625
31,1308.223726149843,test,1315.4036907261009,1281.465016538264,1327.4581659203625
32,1255.5502223689575,train,1249.8602686933446,1277.7125809073364,1289.873392091118
33,1254.6968800861275,train,1292.1350808439038,1279.9866240334086,1289.873392091118
34,1274.0189508172596,test,1246.949329017951,1278.3489509863616,1289.873392091118
35,1266.3160953374581,train,1255.48898441973,1280.4920153913624,1236.7908029221605
36,1256.549426144581,train,1204.9706496896024,1277.25614766498,1289.873392091118
37,1302.0937937196632,train,1298.080593931536,1291.299076641159,1281.3263498823073
38,1258.8033471871108,train,1246.7368212476727,1285.943513719984,1289.873392091118
39,1287.5217152939974,train,1292.5211562245838,1285.7630326855024,1281.3263498823073
40,1249.1645595097564,train,1263.283271094189,1277.7210285432493,1245.3378451309711
41,1267.1897053151192,train,1272.8963405491595,1285.7630326855024,1281.3263498823073
42,1293.7829223201375,train,1315.758812875936,1278.0661072470386,1327.4581659203625
43,1288.1209429926766,train,1309.8399904070916,1280.6145464765207,1289.873392091118
44,1275.1705517305672,train,1273.3824011394533,1284.9533233187833,1289.873392091118
45,1277.1743254253986,train,1240.7923968660914,1277.7210285432493,1289.873392091118
46,1260.3813116698846,train,1248.6029605704468,1278.2291488118815,1289.873392091118
47,1303.669404744962,test,1295.8095627339426,1285.5812457618954,1327.4581659203625
48,1268.9141519963146,test,1298.5628861071982,1279.150462932507,1289.873392091118
49,1290.098030420513,test,1298.3090582350396,1280.6145464765207,1289.873392091118
50,1265.7539097887511,train,1296.9364042504178,1281.1199378344747,1289.873392091118
51,1282.024044905003,train,1334.8090927491526,1285.6606699806614,1289.873392091118
52,1261.8583153758625,test,1261.2179211123246,1280.6145464765207,1289.873392091118
53,1267.2873728704214,test,1242.7420336976309,1277.7210285432493,1245.3378451309711
54,1299.6244683683788,train,1296.495180639756,1281.3218931383988,1327.4581659203625
55,1263.3662842348592,train,1268.6364518660014,1286.8667504395273,1236.7908029221605
56,1273.657883147248,train,1252.0706688825626,1281.1993620532405,1236.7908029221605
57,1304.106131205588,train,1298.6599703183056,1292.2983561282927,1327.4581659203625
58,1270.9984487099402,test,1303.9719178530347,1281.320941068736,1327.4581659203625
59,1280.883176108058,test,1264.0759575161699,1277.25614766498,1245.3378451309711
60,1275.1417751376296,test,1249.5843449993513,1277.8840701080921,1327.4581659203625
61,1282.1661783020518,train,1283.1534633426015,1287.0677044948634,1236.7908029221605
62,1280.380789779631,train,1260.953053113101,1285.7630326855024,1245.3378451309711
63,1262.6071158163595,train,1255.0242481556616,1278.2291488118815,1289.873392091118
64,1272.4678454180894,train,1282.6828407946746,1278.3405033504487,1289.873392091118
65,1251.043487259168,train,1236.2102696305299,1277.7125809073364,1289.873392091118
66,1275.3922547951781,test,1275.2680269446746,1280.9768144346094,1327.4581659203625
67,1293.3067137773987,test,1272.975614345137,1286.2885924237735,1327.458165904399
68,1303.9585264280886,train,1314.987665808241,1290.3095571653419,1327.4581659203625
69,1272.1456113795032,train,1285.9822594330985,1278.3405033504487,1327.4581659203625
70,1278.1881476133592,train,1296.8935919647909,1281.8272844963526,1289.873392091118
71,1294.5446207158093,train,1264.9820299552666,1290.8164176577834,1281.3263498823073
72,1282.4228588270578,train,1220.0961528246,1277.6012263687696,1327.4581659203625
73,1260.784294174512,train,1303.8815496822474,1280.6939706952865,1289.873392091118
74,1281.2087341147544,train,1297.5534522575285,1290.0769919331192,1281.3263498823073
75,1278.9545528087242,train,1289.9437849528222,1278.8053842287175,1289.873392091118
76,1284.196577025863,train,1290.547689590085,1288.8940847936626,1289.873392091118
77,1281.1252533612155,train,1261.7739695822713,1285.943513719984,1289.873392091118
78,1269.6581789212496,train,1276.2319313699568,1277.6012263687696,1327.4581659203625
79,1261.4526501385435,test,1258.6934424269996,1280.8370940951518,1245.3378451309711
80,1280.2799064729722,train,1299.5003527326974,1285.2783998917564,1281.3263498823073
81,1307.459666602308,train,1296.0592791778715,1292.3007427704683,1281.3263498823073
82,1265.1549276062945,train,1244.6505717266893,1277.222025655459,1245.3378451309711
83,1276.6244561872866,train,1266.1987049839986,1289.8049545504348,1236.7908029221605
84,1295.6902791060752,train,1317.1446659740548,1285.6113996426845,1327.4581659203625
85,1277.4192453868793,train,1283.1683879157108,1280.8370940951518,1289.873392091118
86,1269.4513101633815,train,1290.9546239404206,1282.1723632001422,1236.7908029221605
87,1278.3304014006192,test,1291.3273910641499,1278.3405033504487,1327.4523783640404
88,1267.3428259292575,train,1302.9429739031102,1281.54444075703,1281.3263498823073
89,1287.5676822236826,train,1298.8825208426053,1291.299076641159,1289.873392091118
90,1300.8427057945305,train,1302.9603443693525,1288.479685064654,1281.3263498823073
91,1293.7901552667065,train,1320.5620454693005,1290.0449122942127,1281.3263498823073
92,1296.3917599549675,train,1305.426967934857,1290.993653087854,1289.873392091118
93,1281.0078231297553,train,1300.489586840578,1281.1199378344747,1289.873392091118
94,1268.787428297461,train,1262.4765801726167,1288.0856813160688,1245.3378451309711
95,1299.6314666837006,test,1277.2150954922924,1293.4174181906026,1289.8733921010255
96,1283.4740904653606,train,1277.5546397471112,1278.2291488118815,1289.873392091118
97,1272.6158595025186,test,1282.5141219297936,1282.1723632001422,1289.873392091118
98,1277.6143170991436,test,1299.603547536374,1281.465016538264,1281.3263498823073
99,1289.2152122202526,train,1278.061779047728,1285.2361670581058,1289.8733920911202
100,1366.2098102123093,train,1361.5394034895382,1362.4434018761565,1316.1089187312082
101,1350.3597018756805,train,1359.649544546959,1360.2309883336168,1359.831781917611
102,1349.3295698881402,train,1345.118963767789,1362.2213251875912,1327.4581659203625
103,1353.773872000026,train,1359.9785033194894,1357.8921612062115,1327.4581659203625
104,1357.0565661437065,train,1345.65417340959,1362.2519464857992,1359.831781917611
105,1352.3169067120225,train,1352.3059490885546,1353.899240761202,1359.831781917611
106,1367.6282131207192,test,1363.119065763127,1365.2740271300286,1359.831781917611
107,1375.0729026469098,train,1365.2437733309,1363.955480437037,1327.4581659203625
108,1375.5009709556625,train,1367.3379467123655,1363.8180541561135,1327.4581659203625
109,1368.9250881805142,test,1348.7564447506766,1364.3146824144826,1327.4581659203625
110,1329.1373048039513,test,1336.9098280396304,1344.9083694559874,1306.7491927486533
111,1366.602519615764,train,1363.4840865257813,1364.879896415134,1327.4581659203625
112,1360.4741433682605,test,1364.5156239345208,1354.3488316791984,1327.4581659203625
113,1367.4586735681191,train,1360.367986831794,1363.9082855791296,1315.296234957464
114,1368.093882038627,train,1356.1634122374319,1364.3146824144826,1359.831781917611
115,1363.228477157635,train,1351.785088034896,1359.6134067641376,1327.4581659203625
116,1365.7987731458074,test,1323.219614627451,1362.5936377122835,1359.831781917611
117,1366.6516810153335,test,1364.7510205044725,1359.1487784535686,1327.4581659203625
118,1335.494478323067,train,1316.9808364952448,1338.052968886216,1315.296234957464
119,1350.5916916634994,train,1328.135000003714,1351.3822590559578,1359.831781917611
120,1353.5437273980801,test,1363.6316986078834,1360.4035368685193,1327.4581659203625
121,1366.495262825763,test,1373.392762099386,1365.7080654971926,1359.831781917611
122,1352.5261392708026,train,1358.9473028854359,1360.6326355785231,1318.9111237115515
123,1363.7121924398089,test,1362.523758732366,1361.588541676839,1359.831781489911
124,1364.0011904498194,test,1356.7272681600916,1362.5716272429804,1359.831781917611
125,1347.9724983917345,test,1366.8470240670913,1360.3615144929906,1327.4581659203625
126,1340.8998615865833,train,1363.0385150659508,1356.2811689656228,1315.296234957464
127,1355.2000220621605,train,1361.6391140300987,1358.641795928133,1327.4581659203625
128,1363.3534194999875,train,1355.9457563902604,1362.8123198434105,1359.830779760018
129,1364.2764174750694,train,1365.4085253960966,1364.1075102627424,1359.831781917611
130,1345.8224266146665,test,1325.3853185912676,1350.8802492647058,1359.831781917611
131,1364.7579324391766,train,1379.0918129922625,1365.7242744937262,1359.831781917611
132,1359.5628637979491,train,1349.3960837379905,1362.752108277462,1327.4581659265484
133,1367.9607520126433,train,1357.431520467666,1364.3146824144826,1327.4581659203625
134,1356.2547649117198,train,1351.877899717115,1360.281250534945,1351.2847397088
135,1362.5167151136254,test,1341.9651553990868,1359.062369113274,1359.8317819175008
136,1356.4132255134716,train,1366.4870360447585,1366.8108519666848,1359.831781917611
137,1367.0595653480987,test,1358.7456324924215,1365.749009707664,1359.831781917611
138,1352.5355592500587,train,1344.4177195916845,1363.1368412436325,1359.831781917611
139,1376.6947023390385,test,1369.3209278887966,1364.3146824144826,1327.4581659203625
140,1345.749760637198,train,1378.7637450001214,1363.1929360235956,1327.4581659203625
141,1360.3671860335114,train,1375.6328891505268,1362.38181500954,1359.831781917611
142,1367.3652174907174,train,1348.889094117477,1362.6075776111513,1359.831781917611
143,1351.205814842398,train,1346.7547435063825,1353.4045435359433,1306.7491927486533
144,1346.0971906717996,train,1345.2442023165922,1357.5464335307847,1306.7491927486533
145,1323.7377308580112,test,1352.1623047050705,1349.326279946335,1315.296234957464
146,1357.6597530567794,train,1368.3388998338035,1364.3146824144826,1359.831781917611
147,1355.9572867506658,train,1339.6342991818174,1362.8464433201088,1359.831781917611
148,1364.1199369103992,test,1362.2934452521235,1363.21189594499,1327.4581659203625
149,1355.430103845409,train,1350.0323087402949,1353.953759147409,1327.4581659203625
150,1365.9745044368449,test,1374.8066904759528,1355.9300857357973,1327.4581742604987
151,1358.7292992956325,test,1355.6839594938738,1362.2213251875912,1327.4581659203625
152,1334.494402909167,train,1360.988416541042,1352.4073973733728,1351.2847397088
153,1346.1133266516895,test,1371.2784993641135,1362.2004574599473,1327.4581659203625
154,1371.038700394202,test,1367.6906449684625,1353.8190998709094,1359.831781917611
155,1364.2958200719966,test,1345.6709677507054,1364.3146824144826,1359.831781917611
156,1345.5795835791282,train,1367.8409646381556,1353.698334179777,1327.4581659203625
157,1355.2261755689215,train,1345.0116679191456,1353.351289545406,1315.296234957464
158,1367.6991566136928,test,1365.8785655320946,1363.0857173288964,1327.4581659203625
159,1362.7525842444265,train,1376.520462289374,1364.4201087476058,1327.4581659203625
160,1355.8102759162919,train,1352.7211913740566,1364.3146824144826,1327.4581659203625
161,1327.0956981456916,train,1327.30728029613,1347.4981159961706,1315.296234957464
162,1361.8952830889752,test,1355.303673426773,1358.641795928133,1327.4581659203625
163,1361.8731773793545,train,1352.2102121883133,1362.3156915850418,1315.296234957464
164,1334.7983306277706,train,1317.3474757764002,1363.2232657109294,1306.7491927486533
165,1348.262698575165,train,1338.966869376156,1360.9145906707276,1269.1644189194087
166,1365.5299950028445,test,1356.4482741660595,1364.0250362158167,1359.831781917611
167,1369.298684098867,test,1354.0784219375432,1363.5604079052478,1359.831781917611
168,1360.6810582796213,test,1371.3303847900902,1365.2740271300286,1327.45816594202
169,1349.7682178230366,train,1382.7562634336691,1363.2167365880307,1327.4581659203625
170,1349.6608687348773,train,1369.6039749193944,1358.9545456803414,1327.4581659203625
171,1359.4084889219712,train,1381.6371222932578,1359.6134067641376,1327.4581659203625
172,1322.0688207459846,train,1333.6805457050618,1298.7159792824568,1327.4581659203625
173,1372.3964150623206,train,1361.5187957135174,1360.1786207647895,1359.831781917611
174,1365.0353710659151,train,1348.5054251377119,1363.8500541039132,1359.831781917611
175,1337.734040181482,train,1319.760959098167,1293.1149324742728,1327.4581659203625
176,1353.874096855962,train,1354.8967648257653,1360.8920265051433,1315.2962349575016
177,1353.4556648874707,test,1326.1140200015784,1360.343825356633,1315.296234957464
178,1354.3109870224607,train,1358.9567027610574,1364.3146824144826,1327.4581659203625
179,1362.255401024844,train,1351.3715824475842,1363.3430715784775,1327.4581660414046
180,1341.859851279949,train,1336.15290637211,1335.625112397176,1327.4581659203625
181,1365.9732415159538,train,1369.159669445219,1364.3146824144826,1327.4581659203625
182,1339.8049318325889,train,1371.3738768693281,1359.523938617109,1327.4581659203625
183,1312.5844989795364,train,1341.195542538348,1356.535318559822,1327.4581659203625
184,1347.8035777016796,train,1378.5734584351314,1357.127663946055,1327.4581659203625
185,1362.1530570959344,train,1358.1850164361924,1363.5652485482885,1315.296234957464
186,1367.2741152700878,train,1329.4265298287112,1360.8434686298006,1359.831781917611
187,1345.149230022731,train,1304.1646856481896,1342.0368956835696,1327.4581659203625
188,1359.9333676352944,train,1359.9980980835774,1363.100000652792,1359.831781917611
189,1341.3971095306708,train,1375.0028597694534,1351.5038149855802,1327.4581659203625
190,1341.2139779320555,train,1354.9139055597248,1349.1224914135205,1306.7491927486533
191,1357.8954674459205,train,1336.2983231944654,1363.3430715784775,1359.831781917611
192,1357.8828779854132,train,1365.7989789353148,1364.3146824144826,1327.4581659203625
193,1353.473388844906,train,1366.0201213469204,1359.0501073295427,1327.4581659203625
194,1351.1970415750145,test,1359.4718753268617,1359.6863402924496,1359.831781917611
195,1364.7673563795904,train,1341.4759552856594,1358.640993901848,1351.2847397088
196,1355.3352953260592,train,1369.1422496741525,1362.4434018761565,1359.831781917611
197,1349.0205308782179,train,1355.513270380752,1353.026675835473,1327.4581659203625
198,1368.163032348022,test,1342.4580411471961,1363.8500541039132,1359.8317819174586
199,1349.579081382882,train,1341.920788198514,1348.0326327491812,1359.831781917611
200,1370.94376113138,train,1367.4618687101286,1351.5227584555025,1351.2847397088
201,1362.1993404089415,train,1361.9142205991075,1364.4362704612722,1351.2847397088
202,1361.9609044714202,test,1376.9186223540107,1354.4045895147501,1351.2847397088
203,1358.706342662298,test,1349.9169052890554,1359.7852834097314,1359.831781917611
204,1350.2986217531127,train,1324.5640214833165,1353.1317463485734,1359.831781917611
205,1352.1278169111845,train,1349.6966827155784,1356.5210469940505,1306.7491927486533
206,1365.354577655229,train,1351.0246616128425,1363.8765055581152,1351.2847397088
207,1366.3747150803813,train,1371.0057540373316,1364.92238363124,1351.2847397088
208,1387.1854260932955,train,1377.6784966752014,1368.3553744578055,1359.831781917611
209,1337.0048358139913,test,1392.2271538472162,1362.0833663817114,1327.4581659203625
210,1371.8593029278054,train,1379.7207824467373,1366.353185469888,1359.831781917611
211,1380.0681757869775,test,1378.6215950445292,1366.3132309511254,1359.831781917611
212,1380.1534529162293,train,1388.2159227138613,1366.207804618002,1359.831781917611
213,1383.3573159500656,train,1358.6447271750694,1367.8818365565428,1359.831781917611
214,1366.1080141791167,train,1361.063527571388,1367.1555707074544,1351.2847397088
215,1385.3039786301638,train,1363.468783718547,1366.3132309511254,1359.831781917611
216,1354.0262535008812,test,1374.997797241156,1364.0935796634672,1359.831781917611
217,1351.165232379558,test,1364.3072552010872,1353.8984945766108,1306.7491927486533
218,1344.860086986546,train,1330.7869090981492,1312.7001927603858,1315.296234957464
219,1341.2326537776664,train,1369.5283166006848,1354.1331390337484,1306.7491927486533
220,1388.0401809767527,train,1374.5480671802732,1367.4220488890144,1359.831781917611
221,1335.5330992742352,train,1353.9757775209125,1347.0106882956281,1306.7491927486533
222,1351.9049570446828,train,1342.866668407521,1352.2911153127955,1351.2847397088
223,1366.0588772664375,train,1363.0935808978975,1358.78995398749,1351.2847397088
224,1360.426832413775,train,1358.9842011842607,1361.7162936913096,1351.2847397088
225,1358.2404484009116,train,1343.431999279004,1359.8481391648086,1359.831781917611
226,1343.2393303246554,train,1350.5862555745325,1359.6522267496707,1306.7491927486533
227,1370.2353670059833,train,1366.6048173849815,1363.1036903991526,1351.2847397088
228,1365.7994596411745,train,1351.348847539747,1364.450530685374,1351.2847397088
229,1363.070607898701,train,1338.6827979930533,1361.0336300341953,1359.831781917611
230,1352.2656575924145,train,1368.9611096131582,1360.6078516599644,1359.831781917611
231,1372.980760309444,train,1375.5663379316336,1356.344606317767,1351.2847397088
232,1357.4707676450216,train,1340.0550934254131,1360.8088099999854,1351.2847397088
233,1370.577947983068,train,1381.0575327921358,1368.1608759633016,1351.2847397088
234,1351.550374366315,test,1343.7649209110864,1360.6078516599644,1359.831781917611
235,1372.4820479545124,train,1372.8435046540671,1366.207804618002,1359.831781917611
236,1316.558862852341,train,1391.7194146279844,1364.969484514124,1315.2962349574855
237,1371.0115993385432,test,1353.4415005975536,1367.5956619626495,1359.831781917611
238,1366.6805037912325,train,1363.8206737926025,1365.7480169504736,1359.831781917611
239,1366.813894138983,train,1347.6813222052554,1364.752440747263,1359.831781917611
240,1373.5665275966828,train,1362.0542819380835,1366.207804618002,1359.831781917611
241,1374.276059916649,train,1370.9224987583018,1368.0082194217796,1351.2847397088
242,1362.756262167294,test,1337.7922697473846,1351.3706708728066,1351.2847397088
243,1329.3509256093878,train,1335.9753981713554,1349.495641781179,1306.7491927486533
244,1338.648098699186,test,1361.111721765915,1357.8683428663526,1306.7491927486533
245,1359.6581301013555,train,1357.959810629402,1363.1544714371166,1351.2847397088
246,1348.8090305340315,train,1342.541966291362,1362.3172436251234,1306.7491927486533
247,1360.537298083488,test,1354.7325752651568,1357.2976949398924,1351.2847399525967
248,1370.371754062245,test,1349.2311902887775,1367.5956619626495,1359.831781917611
249,1371.7444045537982,test,1379.4390897318392,1365.2361937819976,1359.831781917611
250,1365.2047299146507,train,1375.03277540669,1362.1916521754893,1359.831781917611
251,1358.707243950151,test,1347.0472421044094,1365.7117854628093,1359.831781917611
252,1344.1327459836355,train,1365.6210525646202,1320.0195085119033,1306.7491927490105
253,1383.5560565156643,test,1396.3928417643094,1363.3469018795565,1359.8317819173978
254,1345.8439408896593,test,1355.1906807877506,1360.5370017758266,1359.831781917611
255,1380.7061088467153,test,1378.5830506011414,1366.9254206306455,1359.831781917611
256,1370.7879632410036,train,1364.2664579751954,1365.3856670043401,1359.831781917611
257,1370.3591038121558,train,1385.1289884207727,1368.1387601695524,1359.831781917611
258,1353.6386003054222,train,1351.2728843766313,1361.056061244727,1359.831781917611
259,1365.0236070346095,train,1352.240975632443,1367.2360524472167,1359.831781917611
260,1369.3425698126305,train,1374.1197924294922,1364.2251994821765,1351.28473969156
261,1370.4250025184774,test,1362.6700850690688,1365.2361937819976,1359.831781917611
262,1376.6590401415797,test,1361.8063872110888,1366.7730186186536,1359.831781917611
263,1361.6941029957125,train,1372.5860926896246,1358.369732575453,1351.2847397088
264,1346.558287969046,train,1369.1954400405255,1360.8690524429421,1351.2847397088
265,1344.1503689550987,test,1379.9397855195084,1336.899597533388,1351.2847397088
266,1371.2119883999078,train,1343.992240926138,1365.3856670043401,1359.831781917611
267,1376.3091226046647,train,1376.5293580468935,1368.5048476801485,1359.831781917611
268,1349.4806985816992,train,1341.0174702862994,1355.9678320732105,1315.296234957464
