,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
85263552-d2ec-4d62-babc-1e8d91935a3c,MLR,498,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
2ad504d9-6622-4cfb-8888-b7e3c9068e22,MLR,498,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
975dca20-0bda-4c11-89bf-4f2eff86d9c4,MLR,498,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
84f4eb8f-8fdd-4c88-bfbf-b7ef19850e6d,MLR,498,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
f479cb85-e29b-4356-a19e-7a4e2d8da083,MLR,498,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
c4d3bcf7-c0f1-4d8e-b0a9-93f9e9db2ed2,MLR,498,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
57e307ed-0353-4dbd-90c5-dde108c3b9d2,MLR,498,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
5f07f4b0-f984-44e6-aeb0-f06b5c4f0f30,MLR,498,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
3b8c9afc-89d7-4000-ae5c-e6957b1f6d5a,MLR,498,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
7c052175-b8b7-400c-9688-875d6c6d4259,MLR,498,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
5e6c0264-a4a5-4ba6-8334-a0c04cfdbd59,MLR,498,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
618e26c9-b0f7-4dab-aaf6-9dac5bba5cb5,MLR,498,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
a3f8cd49-593b-4ef6-91ef-c33392b44dd8,MLR,498,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
265a61d1-c0c8-4377-b00d-0da70f93179d,MLR,498,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
ab43cc28-996c-4d93-a207-bf9bf03db252,MLR,498,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
272b0337-9755-4ec8-81ab-d3999d66599b,MLR,498,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
968767f5-e01a-46ac-bee7-b4faaf471c77,RF,498,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
55ad5c18-55a3-4724-a5a5-8d93cff4168f,RF,498,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
78c20fc7-c060-495f-b0de-adfdc122ea0c,RF,498,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
7c61975f-02bf-4f17-8e24-322031ddefc8,RF,498,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
9f56a21a-866c-46eb-9677-61f72bca5985,RF,498,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
cf839e77-50d7-4a9d-a7c7-45386efcdfcf,RF,498,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
9eca2ac9-b7c0-4f27-9673-ae3848cd129e,RF,498,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
a40f674c-05ef-4468-bab5-7c556ba60a32,RF,498,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,False,,,,,,
f8aa8040-4171-4c9f-946c-065de5209c78,RF,498,,,,38.0,0.05623413251903493,63.0,0.562341325190349,0.05623413251903493,True,,,,,,
