,R^2
0,0.012188964426414706
1,0.009643598197462855
2,0.005415233877922865
3,0.007631905333972289
4,0.01052797954388629
5,0.011176093134039333
6,0.009902881709112132
7,0.007865392052950781
8,0.008808793873629317
9,0.008107127376107637
10,0.007272779468455948
11,0.0107129598899105
12,0.01154525848385679
13,0.005379796271315351
14,0.008835975660819506
15,0.007663109900385989
16,0.008111389684501757
17,0.009454631210190967
18,0.011378180796076331
19,0.011750264935598831
20,0.00795083020852827
21,0.008374855855499574
22,0.011056993911049084
23,0.01212989689639199
24,0.00738389639144732
25,0.011230878210473083
26,0.0062022078654250246
27,0.008129595887706786
28,0.010560422014407433
29,0.008475653220517132
