,R^2
0,-0.008876647222672784
1,-0.0013888754022854943
2,-0.0009323968111895065
3,-0.004346270812371489
4,-0.004523065029821027
5,-0.0059476245963298036
6,-0.006909927308658803
7,-0.000701646573248671
8,-0.002654439707741152
9,-0.00045049603990854337
10,-0.007749097223961554
11,-0.004793478607802215
12,-0.003953062114231187
13,-0.006014875696733535
14,-0.004045032919100633
15,-0.0030048684724736097
16,-0.004916957966977664
17,-0.00422907828505481
18,-0.00337284169076546
19,-0.006252941598191564
20,-0.0043926439203060275
21,-0.0032835129958701526
22,-0.003066769778693912
23,-0.0018315308021022991
24,-0.005579667014580569
25,-0.00199974057893082
26,-0.006147540429861098
27,-0.00610968527160749
28,-0.005650454956096174
29,-0.0022079262221399443
