,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
622343bd-2776-4d7b-b597-ff4f70f51630,MLR,500,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
cbfeb361-aa92-4202-963f-8c2bc5dfc36a,MLR,500,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
fbaf015b-60ac-451a-9fd3-42c0338f00fe,MLR,500,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
c65885f0-b3a6-4019-9d53-2c45c86897f8,MLR,500,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
cfab299a-480e-4ddc-96c1-700ad4da8671,MLR,500,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
21486806-329e-4495-8168-c3719bc40450,MLR,500,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
45544f11-a6a2-43f7-96d0-c26f854354e7,MLR,500,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
7da7cf3f-8d96-4ff3-9a68-09ea01dfa55e,MLR,500,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
e03d3d79-5720-48a9-8ccd-ba685a489ea7,MLR,500,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
2e6b439b-b219-40bd-974f-080f0985a912,MLR,500,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
499382a6-f58f-4666-ba01-57920de7a942,MLR,500,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
fb74e148-dae3-4ceb-99ed-6a22cc29dd54,MLR,500,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
742e638c-b1b8-45a6-85ca-1cc7e620fc35,MLR,500,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
29281599-6986-4d1a-a005-122b50c245e6,MLR,500,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
91c1a1e6-f4aa-4e46-b113-2f3aeddcef30,MLR,500,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
5a9ac862-b650-45af-8137-0d4cc586b477,MLR,500,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
fb7fa415-1b56-4743-b4c1-af87b5b42ba3,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
521d16ce-32e5-4c9a-a820-da2bd712ce40,RF,500,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
f6809b7d-ef85-4cc3-b90d-17debf76e48f,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
1950cd9b-1e9b-493b-abf0-22133972c558,RF,500,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
