,model_type,n,alpha,l1_ratio,max_iter,n_estimators,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,C,epsilon,kernel,activation,hidden_layer_sizes,solver
b01d0dc6-89df-4141-8ba9-9f56f28a3bb5,MLR,498,0.0010000000000000002,0.1,10000.0,,,,,,,,,,,,
96391a43-dcb0-47b9-9151-7dba91af4631,MLR,498,0.0316227766016838,0.55,10000.0,,,,,,,,,,,,
7ca90a02-a15a-4e64-b4c1-27d9f15319eb,MLR,498,0.1778279410038923,0.325,10000.0,,,,,,,,,,,,
62fed050-9ac4-4454-abd2-a433ae2a7e50,MLR,498,0.005623413251903493,0.775,10000.0,,,,,,,,,,,,
c00781d0-374c-4ee0-9328-2d7cdce2ca71,MLR,498,0.013335214321633242,0.4375,10000.0,,,,,,,,,,,,
14b7150d-b343-4da1-be63-b79728335bf7,MLR,498,0.4216965034285822,0.8875,10000.0,,,,,,,,,,,,
a0a6b095-19a5-4889-b626-d274221d2580,MLR,498,0.07498942093324559,0.21250000000000002,10000.0,,,,,,,,,,,,
b46ee6b5-9f2d-4f9d-80f9-a6014d169dd5,MLR,498,0.002371373705661656,0.6625,10000.0,,,,,,,,,,,,
ea249e35-5aa8-4236-a20c-61a51b8b7623,MLR,498,0.003651741272548378,0.38125,10000.0,,,,,,,,,,,,
f8f4c9b5-8e3c-4eba-a175-b3d7acf6c557,MLR,498,0.11547819846894583,0.83125,10000.0,,,,,,,,,,,,
5215b6fd-d871-47ed-951c-9b76839d6189,MLR,498,0.6493816315762113,0.15625,10000.0,,,,,,,,,,,,
5239c259-36bd-43db-a871-19ae60b294b1,MLR,498,0.020535250264571463,0.60625,10000.0,,,,,,,,,,,,
24fe9f17-2c4d-412a-b515-2aa451588057,MLR,498,0.008659643233600656,0.26875000000000004,10000.0,,,,,,,,,,,,
d6fc890f-1a2c-4983-9751-09c1ff17c8cd,MLR,498,0.27384196342643613,0.71875,10000.0,,,,,,,,,,,,
b0958cc9-fec4-46b0-b725-59585e483258,MLR,498,0.04869675251658631,0.49375,10000.0,,,,,,,,,,,,
1bb9cd01-c5fe-4c36-b7a9-e0c424128334,MLR,498,0.0015399265260594922,0.94375,10000.0,,,,,,,,,,,,
242b7641-13c4-4374-8e5a-c85696483d78,RF,498,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,True,,,,,,
a05bcf79-5de6-42ec-bf55-3cc8e12cc813,RF,498,,,,1.0,0.010000000000000004,1.0,0.010000000000000004,0.010000000000000004,False,,,,,,
16e0792d-c7f8-4a7f-943b-93fbe4085782,RF,498,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,True,,,,,,
62ab4e22-a7a3-4cbe-9c5d-745e6764f116,RF,498,,,,50.0,0.10000000000000002,50.0,0.10000000000000002,0.10000000000000002,False,,,,,,
f51c0ace-5a42-49c0-88a6-7fa30a4afdee,RF,498,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,True,,,,,,
66fbc0b1-ea73-4007-b214-97d0b120007b,RF,498,,,,75.0,0.0316227766016838,26.0,0.0316227766016838,0.31622776601683805,False,,,,,,
4aa4b510-1165-49d7-8da2-71f0b7f52d1a,RF,498,,,,26.0,0.31622776601683805,75.0,0.31622776601683805,0.0316227766016838,True,,,,,,
