,RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_CORENESS,GRADIUS:FLOW,GDIAMETER:FLOW,AVG_ECCENTRICITY:FLOW,AVG_SHORTEST_PATH:FLOW,AVG_CLOSENESS:FLOW,AVG_BETWEENNESS:FLOW,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA
0,13.170788180222353,34.641000000000005,1.7822036278525455,0.0471748905792861,344.38072381509664,432128446.172323,1420,1709,59.0,110.0,84.49295774647888,43.38616958977261,1.2035211267605634,1.2035211267605634,2.407042253521127,0.0101081335213916,0.0233429971562206,0.0059096653792291,1.9985915492957744,22451067372.29999,43818440579.59999,29799574541.140205,11544460931.47758,9.276765414871036e-11,0.0071199564346262,96.92499999999995,193.57600000000008,142.27063591549296,66.64635349134987,0.0155159373034119,0.0062634807464166,3.601966,7.165554,5.234978411971831,2.362148976286612,0.4349154714508355,806.387,1604.3019999999997,1186.9489274647888,585.9967462098879,0.0017413155717746,0.0061380814819708,2515.4560000000006,4317.2105,3446.206350704225,1701.7895454545462,0.0005999686869605,0.005911689359252,18.925,37.544,26.725387323943664,12.270652919631956,0.0835817077371365,4754.3255,8864.019000000011,6807.819759154926,3495.6787062491903,0.0002897220993959,0.0059096653792291,0.4789999999999992,0.9169999999999874,0.694286619718302,0.0068563697902711,235.99662822840045
1,11.659337846153846,34.641000000000005,1.647944,0.0370596547692307,303.206032,207105791.0374769,1352,1625,53.0,106.0,79.4948224852071,40.21228084390699,1.2019230769230769,1.2019230769230769,2.4038461538461537,0.019753086419753,0.0253590474235141,0.0060585960546104,1.9985207100591715,11565733956.700005,22987880373.59999,14955004995.855549,4923501012.740812,2.1574650519422968e-10,0.0076289732218389,83.15800000000002,165.76300000000003,119.3852699704142,57.63044968443285,0.0177977631916538,0.0064673220362738,2.6694059999999995,5.322650000000002,3.7208843276627217,1.6053661522321816,0.6430524987228219,677.785,1348.545,988.9092721893492,471.7494784906215,0.0021728831074548,0.0062633364008413,1985.8345000000004,3921.357500000003,2967.8022888313617,1485.3252585746266,0.0006868413307528,0.0060592789847472,16.183999999999997,32.349999999999994,22.52969378698225,9.780589688111814,0.1054652087085201,4066.814000000004,8133.344000000009,6099.619558431958,3085.5090088483644,0.0003304953055755,0.0060585960546104,0.0220000000000055,0.0430000000000063,0.0234918639053314,0.0030014869546578,493.4692190465438
2,11.923979480164158,34.641000000000005,1.6833043775649794,0.0386228050615595,302.4308878248974,229890822.1547196,1224,1462,55.0,109.0,79.06127450980392,38.20999604529738,1.1944444444444444,1.1944444444444444,2.388888888888889,0.0141843971631205,0.0268739789383847,0.0065475282544452,1.9983660130718957,15669134948.900002,31303655559.79999,19940779277.935867,6433702223.220264,1.678169563630831e-10,0.0075594650337122,101.79000000000002,203.467,145.7897369281046,61.57280381869287,0.0167613447417999,0.0067914242876276,2.865389,5.696097000000002,3.970548241013072,1.6400035514191478,0.6396520607326638,741.0730000000001,1471.902,1042.9265890522877,472.29902745979854,0.0021794715224523,0.0066624207449001,2070.4880000000003,4110.4985,3079.589703431372,1404.436228641934,0.0007371915032917,0.0065475976808442,16.187000000000005,32.371,22.5424068627451,9.235100043287956,0.1138745775102662,4221.640999999999,8366.572999999988,6068.414698120908,2932.80924316277,0.0003501270216361,0.0065475282544452,0.0449999999999874,0.0889999999999986,0.0503986928104584,0.004864795931998,306.9072928740883
3,12.560454887218045,34.641000000000005,1.7894699248120305,0.0391249605263157,296.83563533834587,263855385.937782,1340,1596,58.0,112.0,85.4858208955224,44.31089697145341,1.191044776119403,1.191044776119403,2.382089552238806,0.0164424514200298,0.0229514687111677,0.007231956191407,1.998507462686567,21886844120.2,37724175834.7,25959073177.21336,8345088176.963663,1.2854924437625674e-10,0.0084032381987023,115.198,229.756,167.32799179104475,76.8148828185436,0.0135395801440694,0.0074837006806475,3.0105689999999994,6.013770999999999,4.456053769402985,1.981618658516603,0.5255058398034088,836.9219999999999,1544.5770000000005,1177.799902238806,589.3298041398683,0.0017395524943457,0.0073639120279205,2394.679,4268.013000000001,3339.6109078358204,1623.7549111087565,0.0006316277598077,0.0072319911809119,16.862,33.719,23.77511268656716,10.535866244579935,0.098437448305872,4508.687499999997,8705.9555,6645.14293059701,3444.440176687885,0.0002952590800407,0.007231956191407,0.0369999999999919,0.0620000000000118,0.0449141791044857,0.003897704903417,368.4962426899764
4,13.307977057356608,34.641,1.7730832917705737,0.0488515441396508,347.161106234414,400584266.4689776,1680,2005,61.0,105.0,82.8047619047619,42.65105363169687,1.193452380952381,1.193452380952381,2.386904761904762,0.011124354390147,0.0240114368270071,0.0047668545120949,1.998809523809524,26799164446.6,53594832126.40001,34751950566.85768,10921972061.2575,9.820349183789693e-11,0.0057956252710024,98.43599999999998,184.63600000000005,135.47355238095238,66.35164472546016,0.0156643566550172,0.0050354650826519,3.5778659999999998,7.119825,5.012937495833333,2.271968808363118,0.4535998635269072,804.5350000000003,1507.893,1129.5652017857144,568.0602115658421,0.0018132444021982,0.004885363506713,2234.0365,4173.495000000001,3310.6758467261907,1683.2522288958146,0.0006098867799509,0.0047672692448771,18.844,37.677,26.00351369047619,12.020958001503155,0.0853994859094071,4920.189499999993,8469.375499999996,6679.1405520833205,3440.302410057008,0.0002976814185189,0.0047668545120949,0.0289999999999963,0.0429999999999921,0.031815476190467,0.0017246589523211,879.1387379639289
5,13.310509874326751,34.641000000000005,1.7801400359066424,0.0502349844404548,337.2113476959904,430341117.8728306,1389,1671,53.0,103.0,76.71130309575234,39.29773456740176,1.203023758099352,1.203023758099352,2.4060475161987043,0.0088920932468156,0.025911645946213,0.0050619162300238,1.9985601151907848,27336721042.5,54161388083.20005,36663556011.63837,11258882462.146309,9.553824507060307e-11,0.0056399696722154,93.14400000000003,179.94500000000008,132.03126349892008,63.41329418879922,0.0162028460502084,0.0052863723421298,3.5893040000000007,7.088647000000002,4.89018071850252,2.1114261418618483,0.4890743291174207,779.217,1541.7610000000002,1097.6178776097915,532.473483083428,0.0019221508274172,0.0051561290470893,2021.5535,4001.171,3008.199209503239,1494.422145457411,0.0006827518956021,0.0050625886204397,18.562,37.093,25.121326853851688,10.842370469497896,0.0949261103808857,4249.7325,8259.049,6151.142590712741,3151.121946348731,0.0003231450321738,0.0050619162300238,0.01400000000001,0.0279999999999915,0.0158221742260612,0.0017060166022422,905.4923852490576
6,13.414328358208955,34.641000000000005,1.844383310719132,0.0476559029850746,334.7553887381276,436332924.8041384,1236,1474,68.0,110.0,88.10355987055016,46.47355449864392,1.192556634304207,1.192556634304207,2.385113268608414,0.0094543490005402,0.0218050661814813,0.0059358778250526,1.9983818770226536,45472542445.19997,80354319827.20001,61303044449.27397,24800536102.122784,4.1238319320472494e-11,0.0067570657597813,147.371,248.51200000000003,196.4989935275081,94.00239649908931,0.0108515209776668,0.0061225123876939,4.829510999999998,7.595772,5.834935058252427,2.823977583734912,0.3623691025469855,1031.861,1688.4810000000002,1354.7069660194177,697.3579960536139,0.0014546142504136,0.0060121530751832,2918.8955,4367.4935000000005,3590.843455097088,1773.9221547456225,0.0005787406420651,0.0059358778250526,24.118,36.924,27.09251699029126,13.243823433303197,0.0773683483080542,5448.621000000006,8813.95800000002,7059.391524676387,3723.742026209004,0.0002721348600158,0.0059358778250526,0.0109999999999956,0.0209999999999865,0.0159708737863977,0.0013846533810226,1131.428493406816
7,12.96349539170507,34.641000000000005,1.8994717741935483,0.0428995293778801,308.72148847926263,300278614.0706797,1461,1736,54.0,107.0,80.78986995208761,41.844540706778055,1.188227241615332,1.188227241615332,2.376454483230664,0.0148503541238291,0.0244805097674561,0.0074781371759075,1.998631074606434,15096818463.1,29793379765.500004,20190195426.655582,8317424941.586671,1.3034344046216394e-10,0.0088900645664245,109.245,212.136,153.3536009582478,72.43846861691664,0.0143890318422419,0.0078122361638002,3.218093999999998,6.412684000000007,4.556744668035591,2.0344646659831414,0.5140329841502002,772.1800000000001,1535.7870000000005,1153.2652334017796,562.6717252172931,0.001836846707426,0.0076225737335892,2074.544,4072.663,3079.6010311430528,1599.3322794070498,0.000640779916183,0.007478153242051,17.538,34.968,24.71391238877481,10.804641163399076,0.0964035334859664,4246.345000000004,8413.726999999999,6352.84057221081,3290.411862831804,0.0003113220654881,0.0074781371759075,0.0610000000000212,0.1120000000000089,0.0800643394934981,0.0038483043139908,394.8149773194899
8,13.04940685096154,34.641000000000005,1.7758016826923078,0.0471476352163461,332.4242698317308,371269985.5114183,1383,1664,53.0,100.0,78.56109906001446,40.37760777185861,1.203181489515546,1.203181489515546,2.406362979031092,0.0108616944243301,0.0252827036458118,0.0049370944969252,1.997830802603037,23801943423.9,47564215830.00001,31940580336.57441,10404264770.296282,1.0405026947434331e-10,0.005625808890987,91.54499999999996,182.26700000000005,133.31206869125091,63.93775748414957,0.0162661428009465,0.0050624497903228,3.451372000000001,6.817147000000003,4.914233445408533,2.1952093298383426,0.4702287734051701,713.344,1425.139,1080.4969515545915,535.4743734420349,0.0019233337353746,0.0050122045479026,1950.027,3808.553,2994.0854407086044,1563.055264513373,0.0006541170608032,0.0049371369289856,18.216000000000005,36.117,25.296635574837318,11.375998181348251,0.0902963482053403,4213.25,7949.742000000003,6245.435392986263,3209.9468479489924,0.000318028973292,0.0049370944969252,0.0759999999999934,0.1089999999999946,0.0923853940708587,0.0023915375141398,640.1953200539799
9,11.883684954751134,34.641000000000005,1.7111018099547513,0.035905790158371,302.4616583710408,181027216.1186086,1498,1768,58.0,105.0,85.02670226969292,43.92337590178131,1.1802403204272365,1.1802403204272365,2.3604806408544725,0.0091354723707664,0.0232876654228537,0.0046909233673361,1.997329773030708,17038624696.800003,28265739735.50001,20169304598.806477,5655130574.580854,1.929465045838811e-10,0.0052195402230271,111.52699999999994,200.1980000000001,148.2101882510013,68.58331339849269,0.0152224332683477,0.0047922883123245,2.812122,5.615513,3.875243002002672,1.7018841715197193,0.6107526023516434,751.7420000000002,1362.5320000000008,1084.9114499332445,527.5624756812241,0.0019579285760513,0.0047347970658169,2319.5304999999994,4045.007500000001,3231.6823444592787,1665.184550465418,0.0006135308920982,0.0046909233673361,15.973,31.913,21.59942857142857,9.852532575609596,0.1047754678515585,4432.076500000001,8023.99350000001,6497.526248998659,3356.563351891587,0.0003047386756041,0.0046909233673361,0.0410000000000252,0.0810000000000172,0.0445293724966604,0.003785114510281,379.39729205591175
